date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:47	598464/598464	---M--	200	added ('OK')	image/jpeg	etag:%22921c0-531014b8096c0%22	https://www.weibergmedia.com/demos/bw/images/fullscreen14.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/fullscreen14.jpg	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:47	4521/4521	---M--	200	added ('OK')	image/png	etag:%2211a9-53083dcb12840%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-apple@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-apple@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:48	3947/3947	---M--	200	added ('OK')	image/png	etag:%22f6b-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-balance@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-balance@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:48	3996/3996	---M--	200	added ('OK')	image/png	etag:%22f9c-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-beaker@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-beaker@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:49	4717/4717	---M--	200	added ('OK')	image/png	etag:%22126d-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-beer@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-beer@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:49	3806/3806	---M--	200	added ('OK')	image/png	etag:%22ede-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-books@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-books@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:49	4216/4216	---M--	200	added ('OK')	image/png	etag:%221078-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-box@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-box@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:50	3886/3886	---M--	200	added ('OK')	image/png	etag:%22f2e-53083dcc06a80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-cake@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-cake@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:50	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-calcuLator@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-calcuLator@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:50	4251/4251	---M--	200	added ('OK')	image/png	etag:%22109b-53083dccfacc0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-cd@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-cd@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:51	3634/3634	---M--	200	added ('OK')	image/png	etag:%22e32-53083dccfacc0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-champagne@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-champagne@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:51	3737/3737	---M--	200	added ('OK')	image/png	etag:%22e99-53083dccfacc0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-chart@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-chart@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:52	4553/4553	---M--	200	added ('OK')	image/png	etag:%2211c9-53083dccfacc0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-cheese@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-cheese@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:52	3827/3827	---M--	200	added ('OK')	image/png	etag:%22ef3-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-court@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-court@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:52	4104/4104	---M--	200	added ('OK')	image/png	etag:%221008-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-delivery@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-delivery@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:53	2159/2159	---M--	200	added ('OK')	image/png	etag:%2286f-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-dvd@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-dvd@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:53	4998/4998	---M--	200	added ('OK')	image/png	etag:%221386-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-eco@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-eco@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:54	3239/3239	---M--	200	added ('OK')	image/png	etag:%22ca7-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-film@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-film@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:54	4544/4544	---M--	200	added ('OK')	image/png	etag:%2211c0-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-grape@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-grape@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:54	3849/3849	---M--	200	added ('OK')	image/png	etag:%22f09-53083dcdeef00%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-hot@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-hot@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:55	3856/3856	---M--	200	added ('OK')	image/png	etag:%22f10-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-house@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-house@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:55	4224/4224	---M--	200	added ('OK')	image/png	etag:%221080-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-icecream@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-icecream@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:55	4147/4147	---M--	200	added ('OK')	image/png	etag:%221033-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-joystick@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-joystick@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:56	3822/3822	---M--	200	added ('OK')	image/png	etag:%22eee-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-keynote@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-keynote@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:56	4178/4178	---M--	200	added ('OK')	image/png	etag:%221052-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-link@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-link@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:57	3821/3821	---M--	200	added ('OK')	image/png	etag:%22eed-53083dcfd7380%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-mail@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-mail@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:58	4230/4230	---M--	200	added ('OK')	image/png	etag:%221086-53083dcfd7380%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-microphone@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-microphone@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:58	3919/3919	---M--	200	added ('OK')	image/png	etag:%22f4f-53083dcee3140%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-magic@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-magic@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:58	4366/4366	---M--	200	added ('OK')	image/png	etag:%22110e-53083dcfd7380%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-network@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-network@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:59	5069/5069	---M--	200	added ('OK')	image/png	etag:%2213cd-53083dd0cb5c0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-palette@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-palette@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:59	4670/4670	---M--	200	added ('OK')	image/png	etag:%22123e-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-plaster@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-plaster@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:59	4088/4088	---M--	200	added ('OK')	image/png	etag:%22ff8-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-player@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-player@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:40:59	4156/4156	---M--	200	added ('OK')	image/png	etag:%22103c-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-polaroid@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-polaroid@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:00	3722/3722	---M--	200	added ('OK')	image/png	etag:%22e8a-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-printer@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-printer@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:00	4746/4746	---M--	200	added ('OK')	image/png	etag:%22128a-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-pulse@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-pulse@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:00	3875/3875	---M--	200	added ('OK')	image/png	etag:%22f23-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-radio@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-radio@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:01	4318/4318	---M--	200	added ('OK')	image/png	etag:%2210de-53083dd2b3a40%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-recorder@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-recorder@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:01	4725/4725	---M--	200	added ('OK')	image/png	etag:%221275-53083dd2b3a40%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-scissors@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-scissors@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:01	3772/3772	---M--	200	added ('OK')	image/png	etag:%22ebc-53083dd2b3a40%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-select@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-select@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:02	4215/4215	---M--	200	added ('OK')	image/png	etag:%221077-53083dd2b3a40%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-serving@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-serving@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:02	3840/3840	---M--	200	added ('OK')	image/png	etag:%22f00-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-shop@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-shop@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:03	3597/3597	---M--	200	added ('OK')	image/png	etag:%22e0d-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-shopping@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-shopping@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:03	3707/3707	---M--	200	added ('OK')	image/png	etag:%22e7b-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-smartphone@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-smartphone@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:03	4521/4521	---M--	200	added ('OK')	image/png	etag:%2211a9-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-sofa@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-sofa@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:03	3370/3370	---M--	200	added ('OK')	image/png	etag:%22d2a-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-syringe@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-syringe@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:04	3666/3666	---M--	200	added ('OK')	image/png	etag:%22e52-53083dd49bec0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-tape@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-tape@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:04	5272/5272	---M--	200	added ('OK')	image/png	etag:%221498-53083dd49bec0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-target@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-target@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:04	4323/4323	---M--	200	added ('OK')	image/png	etag:%2210e3-53083dd49bec0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-television@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-television@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:05	4175/4175	---M--	200	added ('OK')	image/png	etag:%22104f-53083dd49bec0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-walkman@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-walkman@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:05	4247/4247	---M--	200	added ('OK')	image/png	etag:%221097-53083dd49bec0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-video@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-video@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:05	4114/4114	---M--	200	added ('OK')	image/png	etag:%221012-53083dd590100%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-zoom@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-zoom@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:05	3647/3647	---M--	200	added ('OK')	image/png	etag:%22e3f-53083dd3a7c80%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-tags@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-tags@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:06	3973/3973	---M--	200	added ('OK')	image/png	etag:%22f85-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-quote@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-quote@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:06	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-certified@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-certified@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:06	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-mediation@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-mediation@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:07	18355/18355	---M--	200	added ('OK')	image/png	etag:%2247b3-53083db42f240%22	https://www.weibergmedia.com/demos/bw/images/bg-quote@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/bg-quote@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:07	3248/3248	---M--	200	added ('OK')	image/png	etag:%22cb0-53083dccfacc0%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-close@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-close@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:07	3219/3219	---M--	200	added ('OK')	image/png	etag:%22c93-53083dd1bf800%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-prev@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-prev@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:07	19013/19013	---M--	200	added ('OK')	image/png	etag:%224a45-53083dd2b3a40%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-search-widget@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-search-widget@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:07	3239/3239	---M--	200	added ('OK')	image/png	etag:%22ca7-53083dcfd7380%22	https://www.weibergmedia.com/demos/bw/images/icons/bg-next@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/icons/bg-next@2x.png	(from https://www.weibergmedia.com/demos/bw/css/styles.css)
11:41:08	3222/3222	---M--	200	added ('OK')	image/png	etag:%22c96-53083db42f240%22	https://www.weibergmedia.com/demos/bw/images/bg-next@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/bg-next@2x.png	(from https://www.weibergmedia.com/demos/bw/css/flexslider.css)
11:41:08	3230/3230	---M--	200	added ('OK')	image/png	etag:%22c9e-53083db42f240%22	https://www.weibergmedia.com/demos/bw/images/bg-prev@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/bg-prev@2x.png	(from https://www.weibergmedia.com/demos/bw/css/flexslider.css)
11:41:08	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/css/fancybox_sprite.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/css/fancybox_sprite.png	(from https://www.weibergmedia.com/demos/bw/css/jquery.fancybox.css)
11:41:09	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/images/ajax-loader2.gif	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/ajax-loader2.gif	(from https://www.weibergmedia.com/demos/bw/css/jquery.fancybox.css)
11:41:09	3221/3221	---M--	200	added ('OK')	image/png	etag:%22c95-53083db42f240%22	https://www.weibergmedia.com/demos/bw/images/bg-close@2x.png	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/bg-close@2x.png	(from https://www.weibergmedia.com/demos/bw/css/jquery.fancybox.css)
11:41:09	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/css/blank.gif	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/css/blank.gif	(from https://www.weibergmedia.com/demos/bw/css/jquery.fancybox.css)
11:41:10	12150/12150	---M--	200	added ('OK')	text/html	etag:%222f76-53287a0205300%22	https://www.weibergmedia.com/demos/bw/post.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/post.html	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:13	201031/201031	---M--	200	added ('OK')	image/jpeg	etag:%2231147-53083dea8b280%22	https://www.weibergmedia.com/demos/bw/images/project06.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/project06.jpg	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:15	95180/95180	---M--	200	added ('OK')	image/jpeg	etag:%22173cc-53083db246dc0%22	https://www.weibergmedia.com/demos/bw/images/about15.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/about15.jpg	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:15	132846/132846	---M--	200	added ('OK')	image/jpeg	etag:%22206ee-53083db33b000%22	https://www.weibergmedia.com/demos/bw/images/about16.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/about16.jpg	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:16	159408/159408	---M--	200	added ('OK')	image/jpeg	etag:%2226eb0-53083df508b40%22	https://www.weibergmedia.com/demos/bw/images/project09.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/project09.jpg	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:16	42328/42328	---M--	200	added ('OK')	application/javascript	etag:%22a558-532879f4ab380%22	https://www.weibergmedia.com/demos/bw/js/jquery.isotope2.min.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/js/jquery.isotope2.min.js	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:16	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/js/jquery.ba-bbq.min.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/js/jquery.ba-bbq.min.js	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:17	12048/12048	---M--	200	added ('OK')	application/javascript	etag:%222f10-532879ff28c40%22	https://www.weibergmedia.com/demos/bw/js/packery-mode.pkgd.min.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/js/packery-mode.pkgd.min.js	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:17	1778/1778	---M--	200	added ('OK')	application/javascript	etag:%226f2-532879f2c2f00%22	https://www.weibergmedia.com/demos/bw/js/jquery.isotope.load.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/js/jquery.isotope.load.js	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:17	13625/13625	---M--	200	added ('OK')	application/javascript	etag:%223539-532879ea2dac0%22	https://www.weibergmedia.com/demos/bw/js/general-lettering-blog.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/js/general-lettering-blog.js	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:18	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/images/project06-large.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/images/project06-large.jpg	(from https://www.weibergmedia.com/demos/bw/ajax/project1.html)
11:41:19	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project8.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project8.html	(from https://www.weibergmedia.com/demos/bw/ajax/project1.html)
11:41:19	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project2.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project2.html	(from https://www.weibergmedia.com/demos/bw/ajax/project1.html)
11:41:19	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/images/project08-large.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/images/project08-large.jpg	(from https://www.weibergmedia.com/demos/bw/ajax/project2.html)
11:41:19	211410/211410	---M--	200	added ('OK')	image/jpeg	etag:%22339d2-53083de5c6740%22	https://www.weibergmedia.com/demos/bw/images/project05.jpg	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/images/project05.jpg	(from https://www.weibergmedia.com/demos/bw/blog.html)
11:41:20	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project1.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project1.html	(from https://www.weibergmedia.com/demos/bw/ajax/project2.html)
11:41:20	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project3.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project3.html	(from https://www.weibergmedia.com/demos/bw/ajax/project2.html)
11:41:20	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/js/jquery.fitvids.js	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/js/jquery.fitvids.js	(from https://www.weibergmedia.com/demos/bw/ajax/project3.html)
11:41:21	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project4.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project4.html	(from https://www.weibergmedia.com/demos/bw/ajax/project3.html)
11:41:21	1502/1502	---M--	404	error ('Not%20Found')	text/html	etag:%225de-4a37945303480%22	https://www.weibergmedia.com/demos/bw/ajax/ajax/project5.html	C:/My%20Web%20Sites/proto1/www.weibergmedia.com/demos/bw/ajax/ajax/project5.html	(from https://www.weibergmedia.com/demos/bw/ajax/project4.html)
